query_id,query_planning_time,plan_total_cost,plan_startup_cost,plan_rows,plan_width,output_rows,max_depth,num_operators,has_sort,has_hash,is_parallel_aware,max_workers_planned,max_workers_launched,node_type_Seq Scan_count,node_type_Hash Join_count,node_type_Merge Join_count,node_type_Nested Loop_count,node_type_Aggregate_count,node_type_Sort_count,node_type_Limit_count,node_type_Materialize_count,node_type_Gather_count,node_type_Gather Merge_count,node_type_OTHER_count,total_estimated_rows,total_estimated_bytes,total_actual_rows,total_actual_loops,total_actual_time_node,rows_estimate_error,rows_estimate_ratio,output_row_estimation_error,output_row_estimation_ratio,cost_time_ratio,sum_node_actual_time_vs_total_actual_time_ratio,query_length_chars,has_group_by,has_order_by,has_limit,num_aggregate_functions,num_joins,num_tables_referenced,num_where_conditions,actual_execution_time
92,0.127,1153827.08,382929.01,82,122,82,7,12,1,0,1,2,2,3,0,0,2,1,1,1,2,0,1,1,39137964.0,1919945472.0,12899798.0,149.0,76902.90199999999,-26238166.0,0.32959808537817653,0,1.0,0.012257358355638523,5.437573217094801,508,1,1,1,2,2,3,2,14142.872
93,0.173,25925.51,25811.83,70,288,0,10,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,76857.0,12992177.0,1.0,23.0,21.014,-76856.0,1.30111766007e-05,-70,0.0,0.00015679537258862027,5.169495694956949,683,1,1,1,1,3,4,2,4.065
94,0.077,1731.92,1730.89,66,220,0,7,10,1,1,0,0,0,3,2,0,0,1,1,1,0,0,0,2,13788.0,837396.0,1.0,8.0,0.05800000000000001,-13787.0,7.25268349289237e-05,-66,0.0,1.5012240750150121e-05,2.2307692307692313,525,1,1,1,1,2,3,2,0.026
95,0.056,1242158.88,1242151.39,66,58,66,8,12,1,1,1,2,2,3,2,0,0,2,1,1,0,0,1,2,27329321.0,1088668058.0,9066622.0,30.0,47472.30499999999,-18262699.0,0.331754382042642,0,1.0,0.003073571393701263,12.434257742025382,466,1,1,1,3,2,3,0,3817.864
96,0.484,34282.5,32133.76,100,263,100,11,21,1,1,1,2,2,6,1,0,4,1,1,1,4,0,1,2,7222566830.0,1895512888542.0,14381001.0,137.0,46413.984999999986,-7208185829.0,0.0019911205169146217,0,1.0,0.2338751841318457,5.788849121944026,877,1,1,1,3,5,6,0,8017.826
97,0.377,595477.21,255324.4,41,348,0,10,21,1,1,1,2,2,6,3,0,2,1,1,1,2,0,1,4,28704920.0,3273332807.0,1000001.0,30.0,2145.207,-27704919.0,0.034837268314978756,-41,0.0,0.00022708005903366145,15.864451527499426,1030,1,1,1,2,5,6,1,135.221
98,0.098,1072326.55,1072322.7,33,77,33,9,13,1,1,1,2,2,4,3,0,0,0,1,1,0,0,1,3,19586362.0,1287167167.0,9668386.0,35.0,30400.825,-9917976.0,0.4936284747519728,0,1.0,0.002498726717155329,11.345915637195828,590,0,1,1,0,3,4,0,2679.451
99,0.16,38886.07,38650.99,100,129,100,8,15,1,0,1,2,2,4,0,0,3,1,1,1,3,0,1,1,1623337970.0,178613089648.0,2331326.0,48.0,3449.7439999999992,-1621006644.0,0.001436131010968714,0,1.0,0.012440290314757959,7.131194780818348,744,1,1,1,2,3,4,1,483.754
100,0.475,53338.43,28629.83,68,391,0,11,21,1,1,1,2,2,6,1,0,4,1,1,1,4,0,1,2,207030294.0,58406464721.0,1.0,23.0,28.776999999999997,-207030293.0,4.830210983519156e-09,-68,0.0,6.696860031313258e-05,8.056270996640537,1041,1,1,1,3,5,6,1,3.572
101,0.363,388816.29,387674.23,48,191,48,10,21,1,1,1,2,2,6,2,0,3,1,1,1,3,0,1,3,7226139964.0,982461832194.0,11483315.0,42.0,28353.803,-7214656649.0,0.0015891354246124314,0,1.0,0.00898611269604985,8.115121093708634,1074,1,1,1,3,5,6,0,3493.947
102,0.302,202023.17,202017.51,42,198,0,10,17,1,1,1,2,2,5,3,0,1,2,1,1,0,0,1,3,1264907.0,21159526.0,1000000.0,27.0,2496.185,-264907.0,0.7905719550923507,-42,0.0,0.0007873898820615476,15.692269489724714,913,1,1,1,3,4,5,2,159.071
103,0.22,31016.62,29899.34,74,132,74,9,18,1,1,1,2,2,5,1,0,3,1,1,1,3,0,1,2,269624872.0,30144876658.0,2585372.0,48.0,4575.743,-267039500.0,0.009588774139501492,0,1.0,0.02450241193269931,6.020857072930675,933,1,1,1,3,4,5,0,759.982
104,0.186,869520.13,297151.41,69,58,69,8,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,39902625.0,991569606.0,19171513.0,42.0,52678.979999999996,-20731112.0,0.480457438577036,0,1.0,0.011750955092897043,5.155663333754824,653,1,1,1,2,3,4,0,10217.692
105,0.421,33121.39,32393.73,30,188,30,11,21,1,1,1,2,2,6,1,0,4,1,1,1,4,0,1,2,7226024970.0,1317082788482.0,14187604.0,77.0,36299.49599999999,-7211837366.0,0.0019634036775270096,0,1.0,0.1614246262007724,6.789257039229357,929,1,1,1,3,5,6,1,5346.608
106,0.228,284992.52,245168.2,48,180,48,8,18,1,1,1,2,2,5,3,0,1,1,1,1,1,0,1,4,45725184.0,4292998806.0,26304216.0,32.0,49912.335999999996,-19420968.0,0.5752675812086399,0,1.0,0.03086928386752045,5.673458470943215,719,1,1,1,2,4,5,2,8797.515
107,0.479,245457.79,245278.58,75,261,75,9,21,1,1,1,2,2,6,1,0,4,1,1,1,4,0,1,2,7163273165.0,1602526891135.0,19132118.0,203.0,29844.483999999997,-7144141047.0,0.00267086254555811,0,1.0,0.01666563118652702,7.2956751506890365,1235,1,1,1,3,5,6,0,4090.709
108,0.4,203381.13,200490.1,39,258,0,10,20,1,1,1,2,2,6,1,0,4,1,1,1,3,0,1,2,13655418.0,124847872.0,1000000.0,25.0,2235.898,-12655418.0,0.07323100618377262,-39,0.0,0.0006510731846164883,16.885406597390045,1037,1,1,1,5,5,6,2,132.416
109,0.078,24731.89,24731.87,1,226,0,5,8,1,0,0,0,0,3,0,0,2,1,1,1,0,0,0,0,346.0,38424.0,0.0,6.0,42.90599999999999,-346.0,0.0,-1,0.0,0.0002897878002853805,5.986605274173293,493,1,1,1,1,2,3,1,7.167
110,0.12,88179.21,73245.18,18,226,18,10,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,7838368.0,1085235308.0,3938806.0,42139.0,39658579.27499999,-3899562.0,0.5025033272232179,0,1.0,105.13298280853276,4.2779131380384126,566,1,1,1,1,3,4,0,9270543.369
111,0.205,56904.81,27723.67,35,175,0,10,17,1,1,1,2,2,5,1,0,3,1,1,1,2,0,1,2,3283874.0,58039332.0,1.0,24.0,27.687000000000005,-3283873.0,3.045183828612182e-07,-35,0.0,6.763927337601163e-05,7.193296960249416,779,1,1,1,1,4,5,2,3.849
112,1.553,243665.07,217117.75,24,20,24,5,10,1,1,1,2,2,3,1,0,1,0,1,1,1,0,1,1,27361082.0,493359784.0,17984810.0,14.0,9781.568000000001,-9376272.0,0.6573135521468048,0,1.0,0.010284128947985855,3.903441621177047,387,0,1,1,0,2,3,1,2505.883
113,0.241,25422.24,25421.73,39,122,0,6,10,1,1,0,0,0,3,2,0,0,1,1,1,0,0,0,2,140839.0,4635694.0,0.0,6.0,0.061,-140839.0,0.0,-39,0.0,2.0454531150677516e-06,1.1730769230769231,475,1,1,1,1,2,3,2,0.052
114,0.185,230.34,145.38,90,122,90,5,12,1,0,0,0,0,4,0,1,2,0,2,1,2,0,0,0,9154469.0,1080899998.0,4536.0,12.0,1.5819999999999999,-9149933.0,0.0004954956972381468,0,1.0,0.0026829903620734564,2.559870550161812,424,0,1,1,0,3,4,0,0.618
115,8.596,1992.38,1992.24,54,241,54,6,9,1,1,0,0,0,3,2,0,0,0,1,1,0,0,0,2,30904.0,5252894.0,20213.0,9.0,8.340000000000002,-10691.0,0.6540577271550608,0,1.0,0.0015860428231562252,2.639240506329114,352,0,1,1,0,2,3,0,3.16
116,0.053,1944.53,1944.35,71,34,71,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,30411.0,1023774.0,20192.0,6.0,10.738,-10219.0,0.6639702739140443,0,1.0,0.0030500943672764113,1.8104872702748271,229,0,1,1,0,1,2,0,5.931
117,0.045,1955.82,1955.62,83,34,83,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,30423.0,1024182.0,20216.0,6.0,10.332000000000003,-10207.0,0.664497255366006,0,1.0,0.0021648208935382603,2.4402456306093536,229,0,1,1,0,1,2,0,4.234
118,0.129,282539.24,239397.14,52,56,52,6,13,1,1,1,2,2,4,2,0,1,0,1,1,1,0,1,2,33073590.0,1185163896.0,18866503.0,17.0,14696.554,-14207087.0,0.5704401306299074,0,1.0,0.011847115466156135,4.390602505022742,534,0,1,1,0,3,4,2,3347.275
119,0.085,843045.4,262383.41,70,48,70,6,11,1,1,1,2,2,3,1,0,1,1,1,1,1,0,1,1,33155200.0,719722376.0,18826018.0,85.0,73659.85500000001,-14329182.0,0.5678149430556896,0,1.0,0.02409513769958296,3.6261893996025765,381,1,1,1,2,2,3,0,20313.295
120,0.216,292429.96,269198.32,28,116,28,8,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,45682210.0,2865580338.0,25527451.0,21.0,36641.71999999999,-20154759.0,0.5588050797017045,0,1.0,0.021579895575679044,5.806369211968163,600,1,1,1,2,3,4,0,6310.608
121,0.107,254442.73,235338.88,23,144,23,7,12,1,0,1,2,2,3,0,0,2,1,1,1,2,0,1,1,9050363.0,727740032.0,800612.0,80.0,2424.1159999999995,-8249751.0,0.08846186611520444,0,1.0,0.0013773983638675784,6.91677723279377,453,1,1,1,1,2,3,0,350.469
122,0.122,2282.2,2214.23,72,257,72,5,12,1,0,0,0,0,4,0,1,2,0,2,1,2,0,0,0,9164281.0,2279080257.0,14171.0,12.0,8.468,-9150110.0,0.0015463297120636087,0,1.0,0.0009999123652615898,3.7107800175284837,402,0,1,1,0,3,4,0,2.282
123,0.045,1017243.04,262383.41,91,34,91,5,10,1,1,1,2,2,3,1,0,1,0,1,1,1,0,1,1,27154195.0,722121084.0,18773664.0,36.0,24447.683999999997,-8380531.0,0.6913725116874206,0,1.0,0.00834463217364456,2.880088269814793,306,0,1,1,0,2,3,0,8488.519
124,0.164,26732.21,26686.39,47,265,0,10,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,9050677.0,2356053950.0,1.0,23.0,21.54199999999999,-9050676.0,1.1048897226141204e-07,-47,0.0,0.0001772393677888959,4.546644153651327,575,1,1,1,1,3,4,0,4.738
125,0.066,956186.91,234508.3,87,14,87,4,7,1,0,1,2,2,2,0,0,1,0,1,1,1,0,1,0,20753165.0,218531998.0,12254064.0,23.0,11603.724000000002,-8499101.0,0.5904672371659937,0,1.0,0.004376866025074533,2.772626330254317,245,0,1,1,0,1,2,0,4185.102
126,0.067,794433.26,794433.14,1,46,0,5,7,1,1,1,2,2,2,1,0,0,0,1,1,0,0,1,1,166671.0,6166839.0,133334.0,17.0,2304.5480000000002,-33337.0,0.7999832004367886,-1,0.0,0.0002664566183948542,10.88683969350252,339,0,1,1,0,1,2,2,211.682
127,0.107,33890.88,32323.9,43,20,25,9,14,1,1,1,2,2,4,2,1,0,1,2,1,0,0,1,2,9186172.0,144897764.0,120305039.0,30.0,18400.788,111118867.0,13.096319010791438,-18,0.5813953488372093,0.191479566184177,2.835509724996614,478,1,1,1,1,3,4,0,6489.411
128,0.079,302965.28,213368.21,81,35,81,5,10,1,1,1,2,2,3,1,0,1,0,1,1,1,0,1,1,27370851.0,417234123.0,20232903.0,16.0,10103.983,-7137948.0,0.7392135158676651,0,1.0,0.009111707453738592,3.6601592229900697,344,0,1,1,0,2,3,0,2760.531
129,0.761,31365.5,30114.72,24,171,24,8,14,1,1,1,2,2,4,1,0,2,1,1,1,2,0,1,1,118593154.0,17620520954.0,3222147.0,414.0,12238.542,-115371007.0,0.027169755515567114,0,1.0,0.08685670561604311,4.49235547868373,612,1,1,1,2,3,4,0,2724.304
130,0.046,1950.4,1950.2,77,12,77,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,30417.0,323644.0,20204.0,6.0,5.936,-10213.0,0.6642338166157084,0,1.0,0.0010361977030352747,2.9371598218703614,240,0,1,1,0,1,2,0,2.021
131,0.097,1225910.2,1225908.28,16,78,16,11,15,1,1,1,2,2,4,3,0,0,2,1,1,0,0,1,3,23066450.0,1410108368.0,5652750.0,39.0,37379.59,-17413700.0,0.24506371808405714,0,1.0,0.0030499974631094514,9.997154336841469,639,1,1,1,1,3,4,0,3739.023
132,0.082,1059357.16,1059349.69,64,43,64,7,10,1,1,1,2,2,3,2,0,0,0,1,1,0,0,1,2,18834769.0,550627777.0,9068471.0,26.0,17023.475,-9766298.0,0.48147503162900485,0,1.0,0.0014382524209304445,11.173023116610866,328,0,1,1,0,2,3,0,1523.623
133,0.062,27575.51,27564.55,94,134,94,7,10,1,1,1,2,2,3,2,0,0,0,1,1,0,0,1,2,313444.0,35445396.0,100387.0,26.0,111.59400000000002,-213057.0,0.3202709255879838,0,1.0,0.0006248297855597232,6.476726639582125,280,0,1,1,0,2,3,0,17.23
134,0.538,551945.59,208959.81,31,57,31,7,12,1,1,1,2,2,3,1,0,1,1,1,1,1,0,1,2,33730161.0,578065003.0,20909602.0,38.0,40767.698,-12820559.0,0.6199081587544156,0,1.0,0.015181230091900907,4.8653373532812685,397,1,1,1,1,2,3,0,8379.213
135,0.08,1025538.2,262383.41,92,20,92,5,10,1,1,1,2,2,3,1,0,1,0,1,1,1,0,1,1,27154196.0,463575712.0,18680951.0,32.0,22446.847999999998,-8473245.0,0.6879581704426085,0,1.0,0.007603189232736529,2.8787750111864767,344,0,1,1,0,2,3,0,7797.361
136,0.056,27285.99,27279.22,58,30,58,5,7,1,1,1,2,2,2,1,0,0,0,1,1,0,0,1,1,312898.0,9378100.0,100213.0,17.0,97.25500000000001,-212685.0,0.32027369941642325,0,1.0,0.0005804443965566211,6.140611188281349,199,0,1,1,0,1,2,0,15.838
137,0.099,322779.93,241469.38,98,74,98,7,12,1,1,1,2,2,3,1,0,1,1,1,1,1,0,1,2,39262479.0,1220716450.0,20389452.0,24.0,25017.292999999998,-18873027.0,0.5193113761359796,0,1.0,0.014543903023958148,5.329087140641775,547,1,1,1,2,2,3,2,4694.48
138,0.065,175.29,141.17,24,112,0,4,9,1,0,0,0,0,3,0,1,1,0,2,1,1,0,0,0,350829.0,6879632.0,6.0,7.0,0.054000000000000006,-350823.0,1.71023490076362e-05,-24,0.0,0.00013121113583204974,2.347826086956522,319,0,1,1,0,2,3,0,0.023
139,0.027,1664.1,1663.18,88,134,0,5,7,1,1,0,0,0,2,1,0,0,1,1,1,0,0,0,1,13356.0,758180.0,1.0,7.0,0.061000000000000006,-13355.0,7.487271638215035e-05,-88,0.0,1.3220359353404242e-05,2.772727272727273,351,1,1,1,1,1,2,2,0.022
140,0.071,984998.85,754471.22,1,58,0,6,10,1,0,1,2,2,4,0,0,3,0,1,1,0,0,1,0,1850007.0,24050219.0,0.0,11.0,2154.102,-1850007.0,0.0,-1,0.0,0.00020099921944071307,10.880182236948439,518,0,1,1,0,3,4,0,197.984
141,0.064,266462.77,213368.21,48,31,48,5,10,1,1,1,2,2,3,1,0,1,0,1,1,1,0,1,1,27370818.0,477245088.0,19619080.0,15.0,9829.723,-7751738.0,0.7167882231360422,0,1.0,0.009912330341683378,3.7215938411376057,284,0,1,1,0,2,3,0,2641.267
142,0.105,30193.16,30182.35,78,216,78,8,13,1,1,1,2,2,4,2,0,1,0,1,1,1,0,1,2,60333218.0,13014509328.0,104567.0,29.0,179.47999999999996,-60228651.0,0.0017331580092412773,0,1.0,0.0009964508517823242,5.96556537924616,372,0,1,1,0,3,4,0,30.086
143,0.099,269700.73,204968.14,78,139,0,6,13,1,1,1,2,2,4,2,0,1,0,1,1,1,0,1,2,23163197.0,563894316.0,1.0,18.0,11.546000000000001,-23163196.0,4.317193347705846e-08,-78,0.0,1.5535738446091713e-05,2.7556085918854416,481,0,1,1,0,3,4,1,4.19
144,0.067,25785.45,25775.99,81,130,0,9,12,1,1,1,2,2,3,2,0,0,2,1,1,0,0,1,2,114461.0,7309684.0,1.0,24.0,11.492999999999999,-114460.0,8.736600239382846e-06,-81,0.0,0.00014151391579359678,3.1496300356261986,597,1,1,1,1,2,3,2,3.649
145,0.058,24289.99,24289.97,1,72,0,4,6,1,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,175.0,1554.0,0.0,5.0,34.219,-175.0,0.0,-1,0.0,0.0002822561886604317,4.99110268378063,365,1,1,1,2,1,2,0,6.856
146,0.092,571042.86,540070.11,28,32,28,7,12,1,1,1,2,2,3,1,0,1,1,1,1,1,0,1,2,39351518.0,933297068.0,18289790.0,17.0,16374.858999999999,-21061728.0,0.4647797830823197,0,1.0,0.005012448627761496,5.720828501884657,590,1,1,1,1,2,3,1,2862.323
147,0.046,1684.09,1684.01,32,137,0,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,16852.0,1225418.0,1.0,6.0,0.04200000000000001,-16851.0,5.9340137669119395e-05,-32,0.0,1.2469642358781301e-05,2.0000000000000004,298,0,1,1,0,1,2,0,0.021
148,0.044,2220.89,2214.23,48,39,48,4,9,1,0,0,0,0,3,0,1,1,0,2,1,1,0,0,0,60305178.0,2342971402.0,13110.0,9.0,11.039,-60292068.0,0.00021739426753702643,0,1.0,0.00159125395674707,3.1236559139784945,338,0,1,1,0,2,3,0,3.534
149,0.035,945886.67,945885.94,3,34,3,7,9,1,1,1,2,2,2,1,0,0,2,1,1,0,0,1,1,6250874.0,62510028.0,5000831.0,21.0,9261.199,-1250043.0,0.8000210850514664,0,1.0,0.0007967265253880785,12.289064811780051,248,1,1,1,1,1,2,0,753.613
150,0.093,157.74,145.38,89,116,89,5,12,1,0,0,0,0,4,0,1,2,0,2,1,2,0,0,0,60305729.0,6959704444.0,4532.0,12.0,1.0730000000000002,-60301197.0,7.515040569362821e-05,0,1.0,0.0021934829466210217,3.1011560693641624,387,0,1,1,0,3,4,0,0.346
151,0.021,42224.76,29780.31,15,25,15,4,7,1,0,1,2,2,2,0,0,1,0,1,1,1,0,1,0,4775015.0,62925375.0,2723022.0,12.0,1044.792,-2051993.0,0.5702645960274471,0,1.0,0.007750618357570296,3.1924661133994157,233,0,1,1,0,1,2,0,327.268
152,0.109,107015.27,38144.75,83,143,83,8,15,1,1,1,2,2,4,1,0,2,1,1,1,2,0,1,2,7925933.0,671261669.0,2948007.0,45.0,4972.688999999999,-4977926.0,0.37194447644207945,0,1.0,0.009911678959460645,4.688115689529848,479,1,1,1,2,3,4,0,1060.701
153,0.069,1018623.67,1018622.15,13,22,13,7,10,1,1,1,2,2,3,2,0,0,0,1,1,0,0,1,2,14502153.0,286294798.0,5600849.0,26.0,7813.754,-8901304.0,0.3862081030313223,0,1.0,0.0008332537570033101,9.205951657217721,342,0,1,1,0,2,3,0,848.772
154,0.132,988702.74,988697.52,40,147,0,9,15,1,1,1,2,2,4,3,0,0,2,1,1,0,0,1,3,6415719.0,109171190.0,5132566.0,39.0,11162.959,-1283153.0,0.7999985660219845,-40,0.0,0.000583326996747273,19.35537168588109,702,1,1,1,2,3,4,1,576.737
155,0.073,1066835.8,1066825.41,89,13,89,7,10,1,1,1,2,2,3,2,0,0,0,1,1,0,0,1,2,18829502.0,237786189.0,9066176.0,26.0,16323.693999999998,-9763326.0,0.48148782692181663,0,1.0,0.001340964560806827,11.410470792100316,341,0,1,1,0,2,3,1,1430.589
156,0.086,30136.72,30114.72,54,50,54,7,11,1,1,1,2,2,3,1,0,1,1,1,1,1,0,1,1,82741914.0,2445647300.0,142800.0,75.0,434.34499999999997,-82599114.0,0.0017258484013313977,0,1.0,0.0025630526480652175,5.623171331658941,474,1,1,1,1,2,3,0,77.242
157,0.074,284467.02,241323.04,52,76,52,7,12,1,1,1,2,2,3,1,0,1,1,1,1,1,0,1,2,39281208.0,1335575568.0,19126343.0,18.0,16902.875,-20154865.0,0.48690821830122943,0,1.0,0.01054472676656858,5.634992284040649,473,1,1,1,2,2,3,0,2999.627
158,0.084,325519.66,217117.75,98,23,98,5,10,1,1,1,2,2,3,1,0,1,0,1,1,1,0,1,1,27122874.0,443401016.0,19976596.0,17.0,12530.681000000002,-7146278.0,0.7365220957041647,0,1.0,0.010481025938648377,3.6727693462063797,452,0,1,1,0,2,3,2,3411.78
159,0.048,72091.44,29780.31,51,12,51,4,7,1,0,1,2,2,2,0,0,1,0,1,1,1,0,1,0,4775051.0,50750612.0,2978248.0,15.0,1639.7589999999998,-1796803.0,0.6237101970219795,0,1.0,0.007955341161169758,2.859153775335128,238,0,1,1,0,1,2,0,573.512
160,0.046,1871.95,1871.89,26,159,26,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,30366.0,3770854.0,20102.0,6.0,8.052,-10264.0,0.6619903839820852,0,1.0,0.0014199097198108923,3.0293453724604964,263,0,1,1,0,1,2,0,2.658
161,0.082,982661.72,982657.75,34,45,0,7,13,1,1,1,2,2,4,3,0,0,0,1,1,0,0,1,3,6417614.0,78183197.0,5134114.0,35.0,8151.184999999999,-1283500.0,0.8000035527222422,-34,0.0,0.0005361814643598817,15.470520132476723,523,0,1,1,0,3,4,1,526.885
162,0.097,5367.02,145.38,80,161,0,5,11,1,0,0,0,0,4,0,1,2,0,2,1,1,0,0,0,11333.0,475941.0,101.0,34.0,32.874,-11232.0,0.008912026824318362,-80,0.0,0.0012271241769175444,4.991497115092621,511,0,1,1,0,3,4,1,6.586
163,0.047,1995.77,1995.73,17,169,17,5,7,1,1,0,0,0,2,1,0,0,1,1,1,0,0,0,1,40281.0,5071377.0,30027.0,7.0,19.951000000000004,-10254.0,0.7454382959708051,0,1.0,0.0038441303356599207,2.6004953076120967,347,1,1,1,2,1,2,0,7.672
164,0.031,104917.64,29419.9,91,30,91,4,7,1,0,1,2,2,2,0,0,1,0,1,1,1,0,1,0,4605048.0,60159240.0,2917091.0,17.0,1716.2330000000002,-1687957.0,0.6334550693065523,0,1.0,0.005758469214519122,2.840669353570631,248,0,1,1,0,1,2,1,604.165
165,0.117,263387.39,245944.0,21,54,21,8,15,1,1,1,2,2,4,1,0,2,1,1,1,2,0,1,2,45282543.0,1012020758.0,19153704.0,89.0,18259.397,-26128839.0,0.42298207501288076,0,1.0,0.010376886304238027,6.680737290904494,580,1,1,1,1,3,4,0,2733.141
166,0.137,30495.91,29854.56,87,301,87,7,15,1,1,1,2,2,4,1,0,2,1,1,1,2,0,1,2,86741314.0,10588685768.0,67073.0,413.0,271.811,-86674241.0,0.0007732532158781915,0,1.0,0.001151564258944888,7.739933937012357,651,1,1,1,2,3,4,0,35.118
167,0.046,1623.14,1623.08,25,134,0,5,7,1,1,0,0,0,2,1,0,0,1,1,1,0,0,0,1,13417.0,756890.0,1.0,7.0,0.058,-13416.0,7.453230975627935e-05,-25,0.0,1.663442463373461e-05,2.1481481481481484,322,1,1,1,1,1,2,1,0.027
168,0.06,1230790.01,1230788.65,12,37,12,9,12,1,1,1,2,2,3,2,0,0,2,1,1,0,0,1,2,22929486.0,727576634.0,5588432.0,30.0,17461.855000000003,-17341054.0,0.24372251519288307,0,1.0,0.0012439416858770246,11.405291597622782,486,1,1,1,1,2,3,0,1531.031
169,0.05,222625.3,222617.94,63,12,63,5,7,1,1,1,2,2,2,1,0,0,0,1,1,0,0,1,1,3250063.0,38500756.0,1100176.0,17.0,1234.0819999999999,-2149887.0,0.3385091304383946,0,1.0,0.0006984561053932325,7.936524881989015,202,0,1,1,0,1,2,0,155.494
170,0.04,1939.25,1939.08,66,137,66,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,30406.0,3117122.0,20182.0,6.0,7.306,-10224.0,0.6637505755443005,0,1.0,0.00139641614026041,2.697932053175775,264,0,1,1,0,1,2,0,2.708
171,0.014,1942.46,1942.29,69,12,69,4,6,1,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,30409.0,283548.0,20188.0,6.0,5.451,-10221.0,0.6638824032358841,0,1.0,0.0009657856532438247,2.9056503198294243,244,0,1,1,0,1,2,0,1.876
172,0.059,1023467.19,1023442.06,98,57,98,8,12,1,1,1,2,2,3,2,0,0,2,1,1,0,0,1,2,13139643.0,319980507.0,9428615.0,30.0,35778.465,-3711028.0,0.7175701044541317,0,1.0,0.0027844107049489297,12.55493546282783,321,1,1,1,1,2,3,0,2849.753
173,0.052,1936.75,1936.69,25,216,25,6,9,1,1,0,0,0,3,2,0,0,0,1,1,0,0,0,2,30875.0,4493240.0,20135.0,9.0,7.208,-10740.0,0.6521457489878543,0,1.0,0.002003872466761327,1.8572532852357642,315,0,1,1,0,2,3,0,3.881
174,0.104,258457.68,210065.81,25,47,25,8,15,1,1,1,2,2,4,1,0,2,1,1,1,2,0,1,2,45682207.0,1380203947.0,19510330.0,108.0,21778.498,-26171877.0,0.42708816585853654,0,1.0,0.013530354369814045,6.22772334419209,609,1,1,1,1,3,4,0,3497.024
175,0.096,223933.67,223924.69,77,263,77,9,13,1,1,1,2,2,4,3,0,0,0,1,1,0,0,1,3,3313427.0,699836951.0,1150316.0,35.0,1929.848,-2163111.0,0.3471680528950842,0,1.0,0.0011011921521225459,7.826013609414665,488,0,1,1,0,3,4,0,246.594
176,0.048,877972.62,877962.58,86,16,86,5,7,1,1,1,2,2,2,1,0,0,0,1,1,0,0,1,1,15085987.0,240375796.0,6068122.0,17.0,9937.336000000001,-9017865.0,0.4022356641298975,0,1.0,0.0011803750782114367,9.588903995514974,244,0,1,1,0,1,2,0,1036.337
177,0.049,1020333.34,1020326.11,62,14,62,5,7,1,1,1,2,2,2,1,0,0,0,1,1,0,0,1,1,13752202.0,167528260.0,5000996.0,17.0,5792.7210000000005,-8751206.0,0.3636505630152902,0,1.0,0.0006647847065352192,8.540032315989043,281,0,1,1,0,1,2,0,678.302
178,0.069,989688.57,989688.33,93,16,93,5,7,1,1,0,0,0,2,1,0,0,1,1,1,0,0,0,1,7768613.0,66686432.0,8402427.0,7.0,7854.48,633814.0,1.0815865071409787,0,1.0,0.0019683646543477815,4.031933176870623,349,1,1,1,1,1,2,1,1948.068
179,0.132,259236.14,236834.92,27,79,27,8,15,1,1,1,2,2,4,2,0,1,1,1,1,1,0,1,3,45682209.0,1687034283.0,25513935.0,21.0,27503.157,-20168274.0,0.5585092218285679,0,1.0,0.017472903276526182,6.071862509956711,579,1,1,1,2,3,4,0,4529.608
180,0.115,319308.23,244090.76,68,46,68,7,13,1,1,1,2,2,4,2,0,1,0,1,1,1,0,1,2,29168438.0,728416208.0,20968902.0,19.0,14457.262000000002,-8199536.0,0.7188901236329487,0,1.0,0.011682489361454919,3.875614257777159,482,0,1,1,0,3,4,0,3730.315
181,0.144,26266.92,26265.73,58,287,0,6,10,1,0,0,0,0,4,0,0,3,1,1,1,0,0,0,0,10478.0,441157.0,0.0,7.0,53.571,-10478.0,0.0,-58,0.0,0.000292268754768355,6.978116451738961,683,1,1,1,1,3,4,2,7.677
182,0.068,244340.04,213368.21,28,37,28,5,10,1,1,1,2,2,3,1,0,1,0,1,1,1,0,1,1,27370798.0,503446684.0,17357910.0,14.0,8516.311,-10012888.0,0.634176248715876,0,1.0,0.00910182383534029,3.829379839384156,358,0,1,1,0,2,3,0,2223.94
183,0.112,26301.62,26301.4,87,178,0,5,9,1,0,0,0,0,4,0,0,3,0,1,1,0,0,0,0,138053.0,5209196.0,0.0,6.0,5.1850000000000005,-138053.0,0.0,-87,0.0,3.338197419018296e-05,5.905466970387244,629,0,1,1,0,3,4,2,0.878
